,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths,Month-Year,Date Shifted,Confirmed Daily,Recovered Daily,Deaths Daily
27021,Madagascar,Madagascar,-18.7669,46.8691,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27022,Haiti,Haiti,18.9712,-72.2852,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27023,Angola,Angola,-11.2027,17.8739,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27024,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27025,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27026,Niger,Niger,17.6078,8.0817,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27027,Papua New Guinea,Papua New Guinea,-6.315,143.9555,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27028,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27029,Zimbabwe,Zimbabwe,-20.0,30.0,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27030,Northwest Territories,Canada,64.8255,-124.8457,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27031,Cape Verde,Cape Verde,15.1111,-23.6167,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27032,East Timor,East Timor,-8.55,125.56,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27033,Eritrea,Eritrea,15.1794,39.7823,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27034,Uganda,Uganda,1.0,32.0,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27035,Dominica,Dominica,15.415,-61.371,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27036,Grenada,Grenada,12.1165,-61.679,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27037,Mozambique,Mozambique,-18.6657,35.5296,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27038,Syria,Syria,34.8021,38.9968,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27039,Timor-Leste,Timor-Leste,-8.8742,125.7275,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27040,Guadeloupe,Guadeloupe,16.265,-61.551,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27041,Reunion,Reunion,-21.1151,55.5364,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27042,French Guiana,French Guiana,3.9339,-53.1258,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27043,Mayotte,Mayotte,-12.8275,45.1662,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27044,United States Virgin Islands,US,18.3358,-64.8963,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27045,US,US,37.0902,-95.7129,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27046,Greenland,Greenland,72.0,-40.0,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27047,Guam,Guam,13.4443,144.7937,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27048,Guernsey,Guernsey,49.45,-2.58,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27049,Jersey,Jersey,49.19,-2.11,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27050,Puerto Rico,Puerto Rico,18.2,-66.5,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27051,Republic of the Congo,Republic of the Congo,-1.44,15.556,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27052,The Bahamas,The Bahamas,24.25,-76.0,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27053,The Gambia,The Gambia,13.4667,-16.6,2020-03-15,0.0,0.0,0.0,Mar-2020,2020-03-16,0.0,0.0,0.0
27054,Thailand,Thailand,15.0,101.0,2020-03-16,147.0,35.0,1.0,Mar-2020,2020-03-17,33.0,0.0,0.0
27055,Japan,Japan,36.0,138.0,2020-03-16,825.0,144.0,27.0,Mar-2020,2020-03-17,-14.0,26.0,5.0
27056,Singapore,Singapore,1.2833,103.8333,2020-03-16,243.0,109.0,0.0,Mar-2020,2020-03-17,17.0,4.0,0.0
27057,Nepal,Nepal,28.1667,84.25,2020-03-16,1.0,1.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27058,Malaysia,Malaysia,2.5,112.5,2020-03-16,566.0,42.0,0.0,Mar-2020,2020-03-17,138.0,0.0,0.0
27059,British Columbia,Canada,49.2827,-123.1207,2020-03-16,103.0,4.0,4.0,Mar-2020,2020-03-17,30.0,0.0,3.0
27060,New South Wales,Australia,-33.8688,151.2093,2020-03-16,171.0,4.0,2.0,Mar-2020,2020-03-17,37.0,0.0,0.0
27061,Victoria,Australia,-37.8136,144.9631,2020-03-16,71.0,8.0,0.0,Mar-2020,2020-03-17,14.0,0.0,0.0
27062,Queensland,Australia,-28.0167,153.4,2020-03-16,68.0,8.0,0.0,Mar-2020,2020-03-17,7.0,0.0,0.0
27063,Cambodia,Cambodia,11.55,104.9167,2020-03-16,7.0,1.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27064,Sri Lanka,Sri Lanka,7.0,81.0,2020-03-16,28.0,1.0,0.0,Mar-2020,2020-03-17,10.0,0.0,0.0
27065,Germany,Germany,51.0,9.0,2020-03-16,7272.0,67.0,17.0,Mar-2020,2020-03-17,1477.0,21.0,6.0
27066,Finland,Finland,64.0,26.0,2020-03-16,277.0,10.0,0.0,Mar-2020,2020-03-17,33.0,0.0,0.0
27067,United Arab Emirates,United Arab Emirates,24.0,54.0,2020-03-16,98.0,23.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27068,Philippines,Philippines,13.0,122.0,2020-03-16,142.0,2.0,12.0,Mar-2020,2020-03-17,2.0,0.0,1.0
27069,India,India,21.0,78.0,2020-03-16,119.0,13.0,2.0,Mar-2020,2020-03-17,6.0,0.0,0.0
27070,Italy,Italy,43.0,12.0,2020-03-16,27980.0,2749.0,2158.0,Mar-2020,2020-03-17,3233.0,414.0,349.0
27071,Sweden,Sweden,63.0,16.0,2020-03-16,1103.0,1.0,6.0,Mar-2020,2020-03-17,81.0,0.0,3.0
27072,Spain,Spain,40.0,-4.0,2020-03-16,9942.0,530.0,342.0,Mar-2020,2020-03-17,2144.0,13.0,53.0
27073,South Australia,Australia,-34.9285,138.6007,2020-03-16,29.0,3.0,0.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27074,Belgium,Belgium,50.8333,4.0,2020-03-16,1058.0,1.0,5.0,Mar-2020,2020-03-17,172.0,0.0,1.0
27075,Egypt,Egypt,26.0,30.0,2020-03-16,150.0,27.0,2.0,Mar-2020,2020-03-17,40.0,6.0,0.0
27076,From Diamond Princess,Australia,35.4437,139.638,2020-03-16,0.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27077,Lebanon,Lebanon,33.8547,35.8623,2020-03-16,99.0,1.0,3.0,Mar-2020,2020-03-17,-11.0,0.0,0.0
27078,Iraq,Iraq,33.0,44.0,2020-03-16,124.0,26.0,10.0,Mar-2020,2020-03-17,8.0,0.0,0.0
27079,Oman,Oman,21.0,57.0,2020-03-16,22.0,9.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27080,Afghanistan,Afghanistan,33.0,65.0,2020-03-16,21.0,1.0,0.0,Mar-2020,2020-03-17,5.0,1.0,0.0
27081,Bahrain,Bahrain,26.0275,50.55,2020-03-16,214.0,77.0,1.0,Mar-2020,2020-03-17,0.0,17.0,1.0
27082,Kuwait,Kuwait,29.5,47.75,2020-03-16,123.0,9.0,0.0,Mar-2020,2020-03-17,11.0,4.0,0.0
27083,Algeria,Algeria,28.0339,1.6596,2020-03-16,54.0,12.0,4.0,Mar-2020,2020-03-17,6.0,0.0,0.0
27084,Croatia,Croatia,45.1,15.2,2020-03-16,57.0,2.0,0.0,Mar-2020,2020-03-17,8.0,1.0,0.0
27085,Switzerland,Switzerland,46.8182,8.2275,2020-03-16,2200.0,4.0,14.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27086,Austria,Austria,47.5162,14.5501,2020-03-16,1018.0,6.0,3.0,Mar-2020,2020-03-17,158.0,0.0,2.0
27087,Israel,Israel,31.0,35.0,2020-03-16,255.0,4.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27088,Pakistan,Pakistan,30.3753,69.3451,2020-03-16,136.0,2.0,0.0,Mar-2020,2020-03-17,83.0,0.0,0.0
27089,Brazil,Brazil,-14.235,-51.9253,2020-03-16,200.0,1.0,0.0,Mar-2020,2020-03-17,38.0,1.0,0.0
27090,Georgia,Georgia,42.3154,43.3569,2020-03-16,33.0,1.0,0.0,Mar-2020,2020-03-17,0.0,1.0,0.0
27091,Greece,Greece,39.0742,21.8243,2020-03-16,331.0,8.0,4.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27092,North Macedonia,North Macedonia,41.6086,21.7453,2020-03-16,18.0,1.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27093,Norway,Norway,60.472,8.4689,2020-03-16,1333.0,1.0,3.0,Mar-2020,2020-03-17,112.0,0.0,0.0
27094,Romania,Romania,45.9432,24.9668,2020-03-16,158.0,9.0,0.0,Mar-2020,2020-03-17,27.0,0.0,0.0
27095,Estonia,Estonia,58.5953,25.0136,2020-03-16,205.0,1.0,0.0,Mar-2020,2020-03-17,34.0,0.0,0.0
27096,San Marino,San Marino,43.9424,12.4578,2020-03-16,109.0,4.0,7.0,Mar-2020,2020-03-17,8.0,0.0,2.0
27097,Belarus,Belarus,53.7098,27.9534,2020-03-16,36.0,3.0,0.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27098,Iceland,Iceland,64.9631,-19.0208,2020-03-16,180.0,0.0,0.0,Mar-2020,2020-03-17,9.0,-8.0,-5.0
27099,Lithuania,Lithuania,55.1694,23.8813,2020-03-16,17.0,1.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27100,Mexico,Mexico,23.6345,-102.5528,2020-03-16,53.0,4.0,0.0,Mar-2020,2020-03-17,12.0,0.0,0.0
27101,New Zealand,New Zealand,-40.9006,174.886,2020-03-16,8.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27102,Nigeria,Nigeria,9.082,8.6753,2020-03-16,2.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27103,Western Australia,Australia,-31.9505,115.8605,2020-03-16,28.0,0.0,1.0,Mar-2020,2020-03-17,11.0,0.0,0.0
27104,Ireland,Ireland,53.1424,-7.6921,2020-03-16,169.0,0.0,2.0,Mar-2020,2020-03-17,40.0,0.0,0.0
27105,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-16,77.0,0.0,1.0,Mar-2020,2020-03-17,18.0,0.0,0.0
27106,Monaco,Monaco,43.7333,7.4167,2020-03-16,7.0,0.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27107,Qatar,Qatar,25.3548,51.1839,2020-03-16,439.0,4.0,0.0,Mar-2020,2020-03-17,38.0,0.0,0.0
27108,Ecuador,Ecuador,-1.8312,-78.1834,2020-03-16,37.0,0.0,2.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27109,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-03-16,15.0,6.0,1.0,Mar-2020,2020-03-17,-8.0,0.0,0.0
27110,Armenia,Armenia,40.0691,45.0382,2020-03-16,52.0,0.0,0.0,Mar-2020,2020-03-17,26.0,0.0,0.0
27111,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-03-16,11.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27112,Indonesia,Indonesia,-0.7893,113.9213,2020-03-16,134.0,8.0,5.0,Mar-2020,2020-03-17,17.0,0.0,0.0
27113,Portugal,Portugal,39.3999,-8.2245,2020-03-16,331.0,3.0,0.0,Mar-2020,2020-03-17,86.0,1.0,0.0
27114,Andorra,Andorra,42.5063,1.5218,2020-03-16,2.0,1.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27115,Tasmania,Australia,-41.4545,145.9707,2020-03-16,7.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27116,Latvia,Latvia,56.8796,24.6032,2020-03-16,34.0,1.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27117,Morocco,Morocco,31.7917,-7.0926,2020-03-16,29.0,1.0,1.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27118,Saudi Arabia,Saudi Arabia,24.0,45.0,2020-03-16,118.0,2.0,0.0,Mar-2020,2020-03-17,15.0,1.0,0.0
27119,Senegal,Senegal,14.4974,-14.4524,2020-03-16,24.0,2.0,0.0,Mar-2020,2020-03-17,0.0,1.0,0.0
27120,Argentina,Argentina,-38.4161,-63.6167,2020-03-16,56.0,1.0,2.0,Mar-2020,2020-03-17,11.0,0.0,0.0
27121,Chile,Chile,-35.6751,-71.543,2020-03-16,155.0,0.0,0.0,Mar-2020,2020-03-17,81.0,0.0,0.0
27122,Jordan,Jordan,31.24,36.51,2020-03-16,17.0,1.0,0.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27123,Ukraine,Ukraine,48.3794,31.1656,2020-03-16,7.0,0.0,1.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27124,Hungary,Hungary,47.1625,19.5033,2020-03-16,39.0,1.0,1.0,Mar-2020,2020-03-17,7.0,0.0,0.0
27125,Northern Territory,Australia,-12.4634,130.8456,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27126,Liechtenstein,Liechtenstein,47.14,9.55,2020-03-16,4.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27127,Poland,Poland,51.9194,19.1451,2020-03-16,177.0,13.0,4.0,Mar-2020,2020-03-17,58.0,13.0,1.0
27128,Tunisia,Tunisia,34.0,9.0,2020-03-16,20.0,0.0,0.0,Mar-2020,2020-03-17,2.0,0.0,0.0
27129,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-03-16,25.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27130,Slovenia,Slovenia,46.1512,14.9955,2020-03-16,253.0,0.0,1.0,Mar-2020,2020-03-17,34.0,0.0,0.0
27131,South Africa,South Africa,-30.5595,22.9375,2020-03-16,62.0,0.0,0.0,Mar-2020,2020-03-17,11.0,0.0,0.0
27132,Bhutan,Bhutan,27.5142,90.4336,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27133,Cameroon,Cameroon,3.848,11.5021,2020-03-16,4.0,0.0,0.0,Mar-2020,2020-03-17,2.0,0.0,0.0
27134,Colombia,Colombia,4.5709,-74.2973,2020-03-16,54.0,0.0,0.0,Mar-2020,2020-03-17,20.0,0.0,0.0
27135,Costa Rica,Costa Rica,9.7489,-83.7534,2020-03-16,35.0,0.0,0.0,Mar-2020,2020-03-17,8.0,0.0,0.0
27136,Peru,Peru,-9.19,-75.0152,2020-03-16,86.0,0.0,0.0,Mar-2020,2020-03-17,43.0,0.0,0.0
27137,Serbia,Serbia,44.0165,21.0059,2020-03-16,55.0,1.0,0.0,Mar-2020,2020-03-17,7.0,1.0,0.0
27138,Slovakia,Slovakia,48.669,19.699,2020-03-16,63.0,0.0,0.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27139,Togo,Togo,8.6195,0.8248,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27140,Malta,Malta,35.9375,14.3754,2020-03-16,30.0,2.0,0.0,Mar-2020,2020-03-17,9.0,1.0,0.0
27141,Martinique,Martinique,14.6415,-61.0242,2020-03-16,15.0,0.0,1.0,Mar-2020,2020-03-17,6.0,0.0,1.0
27142,Bulgaria,Bulgaria,42.7339,25.4858,2020-03-16,52.0,0.0,2.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27143,Maldives,Maldives,3.2028,73.2207,2020-03-16,13.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27144,Bangladesh,Bangladesh,23.685,90.3563,2020-03-16,8.0,2.0,0.0,Mar-2020,2020-03-17,3.0,2.0,0.0
27145,Paraguay,Paraguay,-23.4425,-58.4438,2020-03-16,8.0,0.0,0.0,Mar-2020,2020-03-17,2.0,0.0,0.0
27146,Ontario,Canada,51.2538,-85.3232,2020-03-16,177.0,5.0,0.0,Mar-2020,2020-03-17,73.0,1.0,0.0
27147,Alberta,Canada,53.9333,-116.5765,2020-03-16,56.0,0.0,0.0,Mar-2020,2020-03-17,17.0,0.0,0.0
27148,Quebec,Canada,52.9399,-73.5491,2020-03-16,50.0,0.0,0.0,Mar-2020,2020-03-17,26.0,0.0,0.0
27149,Albania,Albania,41.1533,20.1683,2020-03-16,51.0,0.0,1.0,Mar-2020,2020-03-17,9.0,0.0,0.0
27150,Cyprus,Cyprus,35.1264,33.4299,2020-03-16,33.0,0.0,0.0,Mar-2020,2020-03-17,7.0,0.0,0.0
27151,Brunei,Brunei,4.5353,114.7277,2020-03-16,54.0,0.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27152,Washington,US,47.4009,-121.4905,2020-03-16,904.0,1.0,48.0,Mar-2020,2020-03-17,261.0,0.0,8.0
27153,New York,US,42.1657,-74.9481,2020-03-16,967.0,0.0,10.0,Mar-2020,2020-03-17,235.0,0.0,7.0
27154,California,US,36.1162,-119.6816,2020-03-16,557.0,6.0,7.0,Mar-2020,2020-03-17,131.0,0.0,1.0
27155,Massachusetts,US,42.2302,-71.5301,2020-03-16,197.0,1.0,0.0,Mar-2020,2020-03-17,33.0,0.0,0.0
27156,Diamond Princess,US,35.4437,139.638,2020-03-16,47.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27157,Grand Princess,US,37.6489,-122.6655,2020-03-16,20.0,0.0,0.0,Mar-2020,2020-03-17,-1.0,0.0,0.0
27158,Georgia,US,33.0406,-83.6431,2020-03-16,121.0,0.0,1.0,Mar-2020,2020-03-17,22.0,0.0,0.0
27159,Colorado,US,39.0598,-105.3111,2020-03-16,160.0,0.0,1.0,Mar-2020,2020-03-17,29.0,0.0,0.0
27160,Florida,US,27.7663,-81.6868,2020-03-16,155.0,0.0,5.0,Mar-2020,2020-03-17,40.0,0.0,1.0
27161,New Jersey,US,40.2989,-74.521,2020-03-16,178.0,1.0,2.0,Mar-2020,2020-03-17,80.0,1.0,0.0
27162,Oregon,US,44.572,-122.0709,2020-03-16,39.0,0.0,1.0,Mar-2020,2020-03-17,3.0,0.0,0.0
27163,Texas,US,31.0545,-97.5635,2020-03-16,85.0,0.0,0.0,Mar-2020,2020-03-17,13.0,0.0,0.0
27164,Illinois,US,40.3495,-88.9861,2020-03-16,105.0,2.0,0.0,Mar-2020,2020-03-17,12.0,0.0,0.0
27165,Pennsylvania,US,40.5908,-77.2098,2020-03-16,77.0,0.0,0.0,Mar-2020,2020-03-17,11.0,0.0,0.0
27166,Iowa,US,42.0115,-93.2105,2020-03-16,23.0,0.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27167,Maryland,US,39.0639,-76.8021,2020-03-16,41.0,3.0,0.0,Mar-2020,2020-03-17,9.0,3.0,0.0
27168,North Carolina,US,35.6301,-79.8064,2020-03-16,38.0,0.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27169,South Carolina,US,33.8569,-80.945,2020-03-16,33.0,0.0,1.0,Mar-2020,2020-03-17,5.0,0.0,1.0
27170,Tennessee,US,35.7478,-86.6923,2020-03-16,52.0,0.0,0.0,Mar-2020,2020-03-17,13.0,0.0,0.0
27171,Virginia,US,37.7693,-78.17,2020-03-16,49.0,0.0,1.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27172,Arizona,US,33.7298,-111.4312,2020-03-16,18.0,1.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27173,Indiana,US,39.8494,-86.2583,2020-03-16,25.0,0.0,1.0,Mar-2020,2020-03-17,5.0,0.0,1.0
27174,Kentucky,US,37.6681,-84.6701,2020-03-16,21.0,1.0,1.0,Mar-2020,2020-03-17,1.0,1.0,1.0
27175,District of Columbia,US,38.8974,-77.0268,2020-03-16,22.0,0.0,0.0,Mar-2020,2020-03-17,6.0,0.0,0.0
27176,Nevada,US,38.3135,-117.0554,2020-03-16,45.0,0.0,1.0,Mar-2020,2020-03-17,21.0,0.0,1.0
27177,New Hampshire,US,43.4525,-71.5639,2020-03-16,17.0,0.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27178,Minnesota,US,45.6945,-93.9002,2020-03-16,54.0,0.0,0.0,Mar-2020,2020-03-17,19.0,0.0,0.0
27179,Nebraska,US,41.1254,-98.2681,2020-03-16,18.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27180,Ohio,US,40.3888,-82.7649,2020-03-16,50.0,0.0,0.0,Mar-2020,2020-03-17,13.0,0.0,0.0
27181,Rhode Island,US,41.6809,-71.5118,2020-03-16,21.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27182,Wisconsin,US,44.2685,-89.6165,2020-03-16,47.0,1.0,0.0,Mar-2020,2020-03-17,15.0,0.0,0.0
27183,Connecticut,US,41.5978,-72.7554,2020-03-16,30.0,0.0,0.0,Mar-2020,2020-03-17,6.0,0.0,0.0
27184,Hawaii,US,21.0943,-157.4983,2020-03-16,7.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27185,Oklahoma,US,35.5653,-96.9289,2020-03-16,10.0,0.0,0.0,Mar-2020,2020-03-17,3.0,0.0,0.0
27186,Utah,US,40.15,-111.8624,2020-03-16,39.0,0.0,0.0,Mar-2020,2020-03-17,11.0,0.0,0.0
27187,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-03-16,15.0,0.0,0.0,Mar-2020,2020-03-17,12.0,0.0,0.0
27188,Holy See,Holy See,41.9029,12.4534,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27189,Mongolia,Mongolia,46.8625,103.8467,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27190,Panama,Panama,8.538,-80.7821,2020-03-16,55.0,0.0,1.0,Mar-2020,2020-03-17,12.0,0.0,0.0
27191,Kansas,US,38.5266,-96.7265,2020-03-16,11.0,0.0,1.0,Mar-2020,2020-03-17,3.0,0.0,0.0
27192,Louisiana,US,31.1695,-91.8678,2020-03-16,136.0,0.0,3.0,Mar-2020,2020-03-17,45.0,0.0,1.0
27193,Missouri,US,38.4561,-92.2884,2020-03-16,6.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27194,Vermont,US,44.0459,-72.7107,2020-03-16,12.0,0.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27195,Alaska,US,61.3707,-152.4044,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27196,Arkansas,US,34.9697,-92.3731,2020-03-16,22.0,0.0,0.0,Mar-2020,2020-03-17,6.0,0.0,0.0
27197,Delaware,US,39.3185,-75.5071,2020-03-16,8.0,0.0,0.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27198,Idaho,US,44.2405,-114.4788,2020-03-16,5.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27199,Maine,US,44.6939,-69.3819,2020-03-16,17.0,0.0,0.0,Mar-2020,2020-03-17,5.0,0.0,0.0
27200,Michigan,US,43.3266,-84.5361,2020-03-16,53.0,0.0,0.0,Mar-2020,2020-03-17,20.0,0.0,0.0
27201,Mississippi,US,32.7416,-89.6787,2020-03-16,13.0,0.0,0.0,Mar-2020,2020-03-17,3.0,0.0,0.0
27202,Montana,US,46.9219,-110.4544,2020-03-16,7.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27203,New Mexico,US,34.8405,-106.2485,2020-03-16,17.0,0.0,0.0,Mar-2020,2020-03-17,4.0,0.0,0.0
27204,North Dakota,US,47.5289,-99.784,2020-03-16,1.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27205,South Dakota,US,44.2998,-99.4388,2020-03-16,10.0,0.0,1.0,Mar-2020,2020-03-17,1.0,0.0,0.0
27206,West Virginia,US,38.4912,-80.9545,2020-03-16,0.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27207,Wyoming,US,42.756,-107.3025,2020-03-16,3.0,0.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27208,Hubei,China,30.9756,112.2707,2020-03-16,67798.0,55142.0,3099.0,Mar-2020,2020-03-17,4.0,854.0,14.0
27209,Iran,Iran,32.0,53.0,2020-03-16,14991.0,4590.0,853.0,Mar-2020,2020-03-17,1053.0,0.0,129.0
27210,"Korea, South","Korea, South",36.0,128.0,2020-03-16,8236.0,1137.0,75.0,Mar-2020,2020-03-17,74.0,627.0,0.0
27211,France,France,46.2276,2.2137,2020-03-16,6633.0,12.0,148.0,Mar-2020,2020-03-17,2134.0,0.0,57.0
27212,Guangdong,China,23.3417,113.4244,2020-03-16,1361.0,1306.0,8.0,Mar-2020,2020-03-17,1.0,2.0,0.0
27213,Henan,China,33.882,113.614,2020-03-16,1273.0,1250.0,22.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27214,Zhejiang,China,29.1832,120.0934,2020-03-16,1231.0,1216.0,1.0,Mar-2020,2020-03-17,0.0,5.0,0.0
27215,Hunan,China,27.6104,111.7088,2020-03-16,1018.0,1014.0,4.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27216,Anhui,China,31.8257,117.2264,2020-03-16,990.0,984.0,6.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27217,Jiangxi,China,27.614,115.7221,2020-03-16,935.0,934.0,1.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27218,Shandong,China,36.3427,118.1498,2020-03-16,760.0,746.0,7.0,Mar-2020,2020-03-17,0.0,5.0,0.0
27219,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-16,696.0,325.0,7.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27220,Jiangsu,China,32.9711,119.455,2020-03-16,631.0,631.0,0.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27221,Chongqing,China,30.0572,107.874,2020-03-16,576.0,570.0,6.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27222,Sichuan,China,30.6171,102.7103,2020-03-16,539.0,516.0,3.0,Mar-2020,2020-03-17,0.0,0.0,0.0
27223,Heilongjiang,China,47.862,127.7615,2020-03-16,482.0,455.0,13.0,Mar-2020,2020-03-17,0.0,2.0,0.0
27224,Denmark,Denmark,56.2639,9.5018,2020-03-16,914.0,1.0,3.0,Mar-2020,2020-03-17,50.0,0.0,1.0
